ipc-rating-star--rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,ipc-title__text,ipc-html-content-inner-div,ipc-voting__label__text,ipc-voting__dot-separator,ipc-voting__label__count,ipc-voting__label__count 2,names,ipc-link href,ipc-inline-list__item,ipc-btn__text
8,/10,https://www.imdb.com/review/rw9922464/?ref_=tturv_perm_510,"I like all the characters, but the stupid plot...","I don't know why the current screenwriters are always doing some stupid plots, but when I see the characters who grew up with me appear on the big screen again, I really can't describe the touch and sadness, as if the past time once came from behind again, only I was in the middle and the memory was around. Sore. You can experience the lost time in a movie, through our favorite characters, even those inconspicuous villains. They used to live in front of us, and then in our memory. Now they appear in front of us again. This is the surprise and touch brought by various guest appearances. They make me feel the real passage of time, the past and the present.",,,,,Jorge_Wo,https://www.imdb.com/user/ur105175819/?ref_=tturv_usr_510_t,25-Jul-24,
4,/10,https://www.imdb.com/review/rw9945452/?ref_=tturv_perm_511,The lesser (by far) of three movies,"For a start I loved the first two Deadpool movies, the second was even better than the first. But the third? Deadpool vs Wolverine is entertaining, but what it lacks is any depth or useful plot. There is plenty of comedy, and this movie is funny, but therein lies the problem. Instead of effective jokes this movie depends too heavily on over the top gross out violence and over use of Deadpool's breaking of the the 4th wall. Just like the myriad of cameos in this film its fine, but only works once, because it all leaves nothing to go back to.Both previous Deadpool movies had more involving plots, characters and better jokes. This movie has those things, just not done as well, and perhaps being done too often; proving the rule that more does not always mean better.Another area where this movie fails is its secondary characters. In previous movies these have always been played straight, against which Deadpool can be juxtaposed. But the TVA (a time travel police) are faux comedic and fumbling, and along with other characters give the movie the feeling of being an extended farce rather than an good action movie with great comedy. And that is something the first two Deadpool movies got right.If you like Deadpool, go see this movie. You will enjoy it. But you may find afterwards no particular desire for a repeat viewing.",,,,,pixfarina,https://www.imdb.com/user/ur126510946/?ref_=tturv_usr_511_t,8-Aug-24,
9,/10,https://www.imdb.com/review/rw9931152/?ref_=tturv_perm_512,Deadpool does it again. Comic book geek heaven,"Hello film fans I hope you are all well. So they finally did it, they got Hugh back to play everyone's favourite mutant! Was it worth the wait? Yes, yes indeed it was! As a huge Deadpool fan, reading the comics, playing the games and been to every midnight preview of each film, I was VERY excited to see this one! I even called jackman being in part 3 as me and my friends left the cinema after the brilliant second movie(I LOVE DUBSTEP! Lol). The first film was a good start, despite DP not having the multiple personalities that he has in the comics it was a great introduction to the character. The second one was for me one of the best comic book movies ever, great story, great action, great gags and of course, a great soundtrack! So the bar was already very high for this next one especially with Jackman back! It surpasses expectations! From the BRILLIANT opening credits to the final showdown it is pure brain candy! It has everything you'd expect from a DP movie and more! I won't give any spoilers but hurry up and see it before you hear any! I had my favourite cameo spoiled before seeing it but it didn't ruin anything luckily! This film has single handedly saved the poor excuse that is Marvel these days, this film will do the numbers that endgame did and it deserves to! Endgame was a movie that was totally overhyped and just delivered plot hole after plot hole! This film nails everything it aims at! Jackman is (surprise surprise) brilliant as Logan as usual. The chemistry between him and DP will keep you laughing all the way through, and the violence, well, let's just say it's as graphic and as brutal as you'd expect from these two titans of comics! Ok so without giving ANYTHING away I'll have to stop there! Go see it asap because you WILL want to see it again! Thank you for listening and until the next time, stay safe, and may the force be with you.",,,,,danydarko-34609,https://www.imdb.com/user/ur131700081/?ref_=tturv_usr_512_t,30-Jul-24,
8,/10,https://www.imdb.com/review/rw10056113/?ref_=tturv_perm_513,The Buddy Cop Duo We Didn't Know We Needed,,,,,,RottinApple1975,https://www.imdb.com/user/ur132691704/?ref_=tturv_usr_513_t,7-Oct-24,Spoiler
9,/10,https://www.imdb.com/review/rw9930665/?ref_=tturv_perm_514,Awesome movie made better by watching in theaters,"Very funny movie and made so much better when you're with a whole group of people all laughing out loud at so many great jokes, many of which are fourth wall breaking but that just adds to the humour in a lot of ways, plenty of cameos from all sorts of characters, that being said there are some weaker, slower moments that stop it from getting a perfect score but still very very good. Glad Disney didn't ruin Deadpool and otherwise allowed it to retain its R rating, probably longer then it needed too be, not unlike this review as I'm just looking for a last extended sentence to get all the required characters.",,,,,stevenmonkeydishwasher,https://www.imdb.com/user/ur139435285/?ref_=tturv_usr_514_t,30-Jul-24,
6,/10,https://www.imdb.com/review/rw9953617/?ref_=tturv_perm_515,"Just like a prayer, not answered.","This is a little tricky to rate because of what it is. The story line is the best the writers can do with so much on the check list to entice movie goers to get back into the MCU brand loyalty. Rating is brought up by the cameos, but the rating was brought down by the Disney brand: To elaborate, the Disney brand has always been about feel good ending with life a lesson. Considering this is an adult movie, the let's all feel good message is exhausting. There were a handful of scenes that were forced to be dramatic, but it just doesn't feel genuine. Action is overwhelmingly redundant. There are several jabs at real life and movie characters that were relatively easy to catch. And there are many more repetitive, alternative lifestyle jokes that are simply played out after two installments. Even though this was enjoyable, I would not want to sit through it again any time soon, hence the six out of ten rating. Worth the watch, yes as six is still better than average. Expect a typical comic book movie - CGI heavy with not so complicated story line.",,,,,macronnel,https://www.imdb.com/user/ur167684228/?ref_=tturv_usr_515_t,13-Aug-24,
1,/10,https://www.imdb.com/review/rw9929891/?ref_=tturv_perm_516,RIP to the X-Men Canon,"To be fair, this movie was probably never going to completely work for me, as I am not a big fan of the other two Deadpool movies. But I went in open-minded, and the trailers they released were good trailers.Unfortunately, Deadpool & Wolverine doubles down on all things that makes me dislike both the MCU and other Deadpool movies. From the MCU, it has throw away, cardboard cutout villains, an awful and jumbled plot, and an absurd and borderline offensive amount of fan service. From the Deadpool films, it has very one-note ""Can he say that???"" type of humor.This movie pretends to be bold by having Deadpool bravely poke fun at Disney. But the jokes are ultimately very inoffensive to Disney, and obviously corporate approved. It has a scene where they make fun of the multiverse, and yet the whole plot revolves the multiverse, which is a total cop out.The villain is about as simple and boring as they get in the MCU. She's also weirdly overpowered, making me wonder why she didn't just snap her fingers, killing everyone. The plot mechanics are incredibly dull, and it relies way too heavily on fan service. Almost no jokes are told, just references that are lightly humorous. And the references and endless cameos really get old quick. They are there to manipulate viewers into focusing on nostalgia, so we forget that the script is absolutely awful and generic.Deadpool & Wolverine makes me extremely sad that we will no longer get any more films in the original X-Men canon. I now appreciate Logan and even The New Mutants all that much more. Because this really ain't it. RIP X-Men.",,,,,SlashedProductions,https://www.imdb.com/user/ur35628543/?ref_=tturv_usr_516_t,29-Jul-24,
3,/10,https://www.imdb.com/review/rw9974647/?ref_=tturv_perm_517,Joke after joke after joke,"Hmm, take away the jokes, sarcasm and gore. The film was empty. Obviously the jokes, sarcasm and gore is fun. I just think this is overrated. Yes Wolverine came back to act but it was poorly written.Different portals? Different dimensions? That's just boring. I was hoping for more, it just felt weak. The jokes are boring now. I only saw Jocks in the cinema laughing at it. Deadpool 1 was good, 2 was okay but this is just rinsed. I hope that's the end of the Deadpool saga now. The humour is dragged now and Ryan needs to just stop...Always loved Hugh Jackman, but felt this was even tacky for him.",,,,,rockbunny-73250,https://www.imdb.com/user/ur61918303/?ref_=tturv_usr_517_t,24-Aug-24,
10,/10,https://www.imdb.com/review/rw9935438/?ref_=tturv_perm_518,Team-up of the century,,,,,,pranavisda1,https://www.imdb.com/user/ur120343346/?ref_=tturv_usr_518_t,2-Aug-24,Spoiler
3,/10,https://www.imdb.com/review/rw10002322/?ref_=tturv_perm_519,Did'nt like This,"Ok after delaying watching this movie at its opening back in July because i never believe all the hype, i finally relented and went to see the thing. Now the only thing going for this movie is the impressive effects you can see alot of money has gone into making this movie .My gripe about this film is the story line .Summed up in one word in my opinion to me the movies is just plain daft. The different time lines ? The different versions of the Wolverine character . Another Marvel movie that comes to mind regarding this topic was the last Spiderman movie when all the actors that potrayed the Spiderman character all appeared in it .To me it just got stupid. As for this latest Deadpool saga Ryan Reynolds quick comedic quips get to be tiresome after a while. At least i did'nt pay to see the thing my wife did.",,,,,soulfunkyjazz,https://www.imdb.com/user/ur134469399/?ref_=tturv_usr_519_t,7-Sep-24,
1,/10,https://www.imdb.com/review/rw9968032/?ref_=tturv_perm_520,Boring!!!,,,,,,spideynw,https://www.imdb.com/user/ur16525923/?ref_=tturv_usr_520_t,20-Aug-24,Spoiler
10,/10,https://www.imdb.com/review/rw10042226/?ref_=tturv_perm_521,Lots of laughs,"I had very high expectations for this movie and definitely was not disappointed. 3rd episodes are traditionally problematic, but this was a triumph. It was legitimately hilarious throughout. I was constantly chuckling at the irreverence, the broken 4th wall, over-the-top action, and what must have been a tonne of raucous improvisation.At the same time, the film managed to be sentimental for fans of the superhero genre over the last 3 decades. That could easily have been sickeningly cloy, but I felt they got the balance just right. It was a pleasure to see the myriad cameos of beloved past characters.If you enjoyed the first two Deadpool movies, then you'll love this offering. I can sincerely say I had a wide grin across my face from start to finish.",,,,,andydavis-19959,https://www.imdb.com/user/ur165401567/?ref_=tturv_usr_521_t,30-Sep-24,
6,/10,https://www.imdb.com/review/rw9927125/?ref_=tturv_perm_522,2 stars is fair,"I rated it at seven as you can see, as you can't argue with the movie was somewhat fun.That said it was also plodding, repetitive, villainless (Considering the villain herself was only thrown in there as a means to an end). This movie barely had any plot at all. One of the most super thin plots of any MCU movie.Clearly what it was about was trying to throw these two characters together and watching them Bromance through the whole thing while making repeated jokes about fox, pedos, masturbation, and other intense sexual innuendo, which is unfortunate because no doubt scores of young children are going to watch.Ryan Reynolds, of course, was a little over the top.Overall, a bit exhausting but funny if u r an adult and don't really care about the overall universe.",,,,,tstyles1,https://www.imdb.com/user/ur4957734/?ref_=tturv_usr_522_t,28-Jul-24,
7,/10,https://www.imdb.com/review/rw9918408/?ref_=tturv_perm_523,Half way In...,"We saw this at the midnight premiere in imperial Copenhagen, it was a fun experience meeting people in the middle of the night for a new movie, and assembling fans who enjoy this franchise as much as ourselves.The movie in its entirety was very enjoyable, but it seemed like they just had to come up with something for the fun of it. Don't get me wrong, Ryan Reynolds does a phenomenal job, and the some scenes are just way to hilarious. But it lacked something which i somehow can't explain, it just seemed like they could have come up with a better story imo. But what do I know?I say go for it, and at least you end up laughing.",,,,,dam-24421,https://www.imdb.com/user/ur80397194/?ref_=tturv_usr_523_t,23-Jul-24,
1,/10,https://www.imdb.com/review/rw9987843/?ref_=tturv_perm_524,It's a bait and switch.,"The first two deadpool movies were stand-alone fun and hijinx. This was sold as being the same but in fact was an MCU movie with all the requirement you be a Lore expert in thirty odd movies and months worth of average to mid TV series.It's so concerned with being a metatextual goodbye to films we've forgotten about that it forgot to be a film. To be clear, I'm the kind of Nerd who laughed at Liefield's Shoes. I'm that dork they make the references for. But the entire film is references, baskets of Easter Eggs being poured over you until you're numb.I didn't want another MCU movie.MCU movies are work these days. Exhausting work that even nerds like me feelime a chore.I stopped reading the comics owing to the need to know decades of convoluted backstory.I lost interest in the MCU after Endgame Part 1 because I realised there were never going to be stakes again. And now it also need a decade of convoluted backstory to understand.I went into Deadpool 3 hoping for a refreshing stand-alone super hero story that capped the trilogy. Instead I got another exhausting franchise meta narrative that killed its own characters to shove itself into the MCU mold.Rant over, go see the next episode in Marvel, Tony Stark is Doctor Doom in a bad suit now and we're all supposed to care.",,,,,sventempest,https://www.imdb.com/user/ur97991845/?ref_=tturv_usr_524_t,31-Aug-24,
1,/10,https://www.imdb.com/review/rw10046698/?ref_=tturv_perm_525,"It is just more and more stupid, pointless, forced and boring, more and more just for little kids, which is paradox since its rated R","I dont know why did they decide or who decided to do deadpool as this much of a parody of a movie.I understand to put 1-2 lines in this movies that have something hinting about real world , let me me be completely honest - i wouldnt approve or understand that either but maybe i could ignore it, this amount of real world linking and this amount of stupid plots, bad words..I just can not point out enough how all od this is STUPID!And the worst thing is that the most of the audience likes this.. and then that same audience talks trash about how movies after Endgame are bad.. come on people this movie is trash multiplied by pure trash and when they sell this out so much and earn so much of course they will continue making trash movies!And for us real fans of marvel and comics who knows when we will get a decide marvel movie now!Story, plot, its literally for children aged 3-6 who just like special effects and that is it! Its mega rubbish stupid trash thing that spent probably 200-250 millions for making !!! Unbelievable!!! Disaster!People who say this is their best watch in years.... The world is going stupider and stupider by the day..
0/10 !!! Waste of time!!!",,,,,capitanotm,https://www.imdb.com/user/ur114459617/?ref_=tturv_usr_525_t,3-Oct-24,
8,/10,https://www.imdb.com/review/rw10080647/?ref_=tturv_perm_501,"Good but, not Great","Ryan Reynolds returns third time as Deadpool and boy it's as hilarious as the previous two iterations. As it's the theme of this series, there ample gore & violence which is blended in perfectly with the humour and parody.Certain banter between him & Hugh Jackman is hilarious with notable dialogues & curses that would make your ear bleed. I enjoyed watching Ryan make a spoof out of situations and characters while, Hugh's annoyance looks absolutely authentic & genuine.I didn't care about the story in this case since, movies like these don't really need one. It's more or less entertains without a plot.Somehow, I felt that Ryan's energy was muted in this movie when you compare it with the first one though, it's easy to miss it while you are laughing at his antics.Please don't watch this with kids around. They are bound to pick up some nasty insults listening to the dialogue.",Helpful,•,4,1,dark-phoenix84,https://www.imdb.com/user/ur44358936/?ref_=tturv_usr_501_t,20-Oct-24,
9,/10,https://www.imdb.com/review/rw9928843/?ref_=tturv_perm_502,OMG What a lot of fun!,"I had never seen a Deadpool movie before, and had until recently found Ryan Reynolds to be really annoying. I first started appreciating him with Free Guy, and since then have loved everything I've seen him in (the Hitman movies, even the kid-centric If). I went to this one based on the previews i had seen and the INTENSE marketing that was being done by both Reynolds and Hugh Jackman. My biggest fear was that (as so often happens) the best lines were given away in the previews, and I would suffer in silence through a really terrible movie. Boy, was I wrong. I don't think I've laughed that hard all the way through a movie in years. The fast talking Reynolds is one thing, but his aside are something completely different. He comes up with turns of phrase that catch you by surprise and make you fall out of your seat with laughter despite yourself. He is a provocateur but in the BEST possible way.I won't give ANYTHING away here. You really need to see it for yourself, and I hope you do. It is absurd and silly and filthy and subversive. And it is JUST what I needed.",Helpful,•,2,3,mjanelle-24974,https://www.imdb.com/user/ur67994800/?ref_=tturv_usr_502_t,30-Jul-24,
1,/10,https://www.imdb.com/review/rw9980121/?ref_=tturv_perm_503,Complete waste of time...don't believe the hype,"This was one of the very worst movies I've seen in quite a while. And it was doubly disappointing because all of the hype made me think it was gonna be special and really, really good.It wasn't. It was really, really bad!There truly no theme to the whole mess. It was a constant stream of bad jokes (does this guy EVER shut up?) and dialogue. Sooooooooo much talking. It was tough to make it past the first 45 minutes because it was comprised of boring scenes and lots of unnecessary chatter.Then, when it was supposed to get good, the film turned into a bad MTV video with silly characters and Mad Max-style vehicles.Plot? Nope. Interesting superheroes? Nah. Nothing made sense and the ending wasn't wrapped up in a nice little package...it just ended.This was an extremely disappointing movie.",Helpful,•,35,23,dandiego-15496,https://www.imdb.com/user/ur69475358/?ref_=tturv_usr_503_t,27-Aug-24,
10,/10,https://www.imdb.com/review/rw9921595/?ref_=tturv_perm_504,The Multiverse of Madness I wanted but didn't get!,"LFG!!! Deadpool & Wolverine was the movie we all expected it to be! It was funny, It had heart, it had excellent cameos that serviced the story and that were mind blowing AND most importantly, it had Ryan Reynolds and Hugh Jackman! To anyone who criticizes this film, You just don't get it. You might not get the jokes and the humor and the jumbled/messy, but very effective plot but you are heartless souls if you say this movie doesn't have any emotional depth to it! My theater reaction went wild during this movie! One of the best marvel movies I've seen in today's world! Truly, a triumph for Marvel Studios!!!! Can't wait to see what else they are gonna cook up for us nerds!!",Helpful,•,15,14,bhirschhoab,https://www.imdb.com/user/ur92939468/?ref_=tturv_usr_504_t,26-Jul-24,
10,/10,https://www.imdb.com/review/rw9931401/?ref_=tturv_perm_505,This movie deserves way higher than 8.2/10.,,Helpful,•,4,7,lerrom,https://www.imdb.com/user/ur112246926/?ref_=tturv_usr_505_t,31-Jul-24,Spoiler
3,/10,https://www.imdb.com/review/rw9921319/?ref_=tturv_perm_506,"No, this film will not ""save"" Disney's Marvel Universe","If we may have hoped in vain, no, this film will not ""save"" Disney's Marvel Universe. It can't even save neither the ""Deadpool"" series, whose first sequel was the only one at all fresh and interesting, nor the ""X-Men"" series, whose ""Logan"" from 2017 could have been a decent ending. The way it is, the movie wouldn't even deserve any comment, but it's good to draw a line once again and state how far this franchise has come. As far as I'm concerned, any interest faded long ago with the disappointing ""Endgame"" back in 2019.What can I say, except that you can like the movie only if you really liked the TV series ""Loki"" (unfortunately, I don't know such viewers), and if your humor remained at the level of preschool age, but far from the fact that the film is recommended for the mentioned age. I'm not even sure who this production is actually intended for, because with this amount of gratuitous violence, severed heads, hectoliters of spilled blood, constant swearing, profanity and cheap lines, it's hard to determine the target group that this wish-wash should like.All that aside, the biggest problem is the lack of any meaningful story, even reasonable motivation and characterization of actors, and that the reminders of some other heroes from Marvel history are reduced to literally appearing and disappearing in the next frame, wouldn't it cause a little nostalgia for long ago past better times, which represents, if not an insult to ours specific once-favorite characters, then certainly an insult to the good taste of the aggrieved audience. Also, there is an obvious intention to plan the future of the Marvel franchise by recycling the same characters from parallel universes, of which this film is just an announcement.I will add at the very end, the only two bright little spots are the main protagonists Ryan Reynolds and Hugh Jackman, who despite everything showed that they can somehow act in this kind of movie without any inspiration, script and real dialogues. Judge for yourself if you think that's enough to watch it.",Helpful,•,23,31,zenmilos,https://www.imdb.com/user/ur112393449/?ref_=tturv_usr_506_t,25-Jul-24,
8,/10,https://www.imdb.com/review/rw9925832/?ref_=tturv_perm_507,""" Lot's of Crazy Fun """,,Helpful,•,1,1,Abhinav_Sumeet_Kombra,https://www.imdb.com/user/ur121923036/?ref_=tturv_usr_507_t,28-Jul-24,
10,/10,https://www.imdb.com/review/rw10042800/?ref_=tturv_perm_508,How to give the fans what they want: (Chapter 1) Give the fans what they want,"Yeah i knew this would be good. There was zero doubt in my mind that the third deadpool was gonna deliver but it 100% exceeded my expectations. Where do i even begin???Easter eggs, inside jokes, and oddly specific references are the gold that makes these deadpool movies so fun. It's not the sex jokes or the one liners or the slapstick humor in particular, but it's deadpool says something that only certain people will get depending on how much they know. This is what creates the disonance between a fictional movie that only refers to things that happen in the movies world and a fictional movie that acknowledges real world things. Deadpool takes both as well as references from other completely unrelated fictional movies to frame his jokes. That's why these movies work so well.Deadpools character is molded through Ryan Reynolds. Hes learned over the years what to do and what NOT to do with deadpool through trial and error. He knows what the fans wanna see and this movie spoon fed it to us.Pulling in wolverine was a necessity to this films success. Hugh Jackman...the man you are. The fanservice we were given was through the roof for simps, geeks, and every type of fan in between. The two of them together was what i needed.Other films needa take notes, this is how you make an audience happy. Of course not every movie has to have the same goal deadpool & wolverine had, but i know for a fact that Ryan, Hugh, and Dogpool are all swimming in pools of the 1.32 billion dollars its made.",Helpful,•,6,4,maryrosepractice,https://www.imdb.com/user/ur155314863/?ref_=tturv_usr_508_t,1-Oct-24,
5,/10,https://www.imdb.com/review/rw9947588/?ref_=tturv_perm_509,Liked the 80s soundtrack...,"I enjoyed the original ""Deadpool"", probably because it was unexpected, and Ryan Reynolds was suitably snarky in the role. The second one was also pretty good, but not as much fun.This one seemed too forced, with too many callbacks to the earlier movies PLUS the callbacks to all of the X-Men movies. This mishmash of semi-silly comments, followed by gory fight scenes followed by more semi-silly comments and more fight scenes got old after the first couple times through it. Maybe for the younger crowd that are fully invested in the MCU genre this worked, but I actually closed my eyes a couple times. Granted, it was on a Friday night after a somewhat trying day at work, but still...!Two things I did enjoy about it, however.1) The 1980's soundtrack used throughout. Maybe the best soundtrack I'd encountered since ""Guardians of the Galaxy"".2) Ryan Reynold's off-the-wall reference to his ""Proposal"" movie with Sandra Bullock. Odd, maybe, that I was the about the only person in the theater that laughed at it. Eh, I enjoyed it.So, would I recommend this movie? Maybe to the under 40 crowd who ""grew up"" on the MCU movies. Beyond that, I'd hold out for streaming at this point.",Helpful,•,6,6,ssaftler,https://www.imdb.com/user/ur0153890/?ref_=tturv_usr_509_t,10-Aug-24,
8,/10,https://www.imdb.com/review/rw9922464/?ref_=tturv_perm_510,"I like all the characters, but the stupid plot...","I don't know why the current screenwriters are always doing some stupid plots, but when I see the characters who grew up with me appear on the big screen again, I really can't describe the touch and sadness, as if the past time once came from behind again, only I was in the middle and the memory was around. Sore. You can experience the lost time in a movie, through our favorite characters, even those inconspicuous villains. They used to live in front of us, and then in our memory. Now they appear in front of us again. This is the surprise and touch brought by various guest appearances. They make me feel the real passage of time, the past and the present.",Helpful,•,1,2,Jorge_Wo,https://www.imdb.com/user/ur105175819/?ref_=tturv_usr_510_t,26-Jul-24,
4,/10,https://www.imdb.com/review/rw9945452/?ref_=tturv_perm_511,The lesser (by far) of three movies,"For a start I loved the first two Deadpool movies, the second was even better than the first. But the third? Deadpool vs Wolverine is entertaining, but what it lacks is any depth or useful plot. There is plenty of comedy, and this movie is funny, but therein lies the problem. Instead of effective jokes this movie depends too heavily on over the top gross out violence and over use of Deadpool's breaking of the the 4th wall. Just like the myriad of cameos in this film its fine, but only works once, because it all leaves nothing to go back to.Both previous Deadpool movies had more involving plots, characters and better jokes. This movie has those things, just not done as well, and perhaps being done too often; proving the rule that more does not always mean better.Another area where this movie fails is its secondary characters. In previous movies these have always been played straight, against which Deadpool can be juxtaposed. But the TVA (a time travel police) are faux comedic and fumbling, and along with other characters give the movie the feeling of being an extended farce rather than an good action movie with great comedy. And that is something the first two Deadpool movies got right.If you like Deadpool, go see this movie. You will enjoy it. But you may find afterwards no particular desire for a repeat viewing.",Helpful,•,9,8,pixfarina,https://www.imdb.com/user/ur126510946/?ref_=tturv_usr_511_t,9-Aug-24,
9,/10,https://www.imdb.com/review/rw9931152/?ref_=tturv_perm_512,Deadpool does it again. Comic book geek heaven,"Hello film fans I hope you are all well. So they finally did it, they got Hugh back to play everyone's favourite mutant! Was it worth the wait? Yes, yes indeed it was! As a huge Deadpool fan, reading the comics, playing the games and been to every midnight preview of each film, I was VERY excited to see this one! I even called jackman being in part 3 as me and my friends left the cinema after the brilliant second movie(I LOVE DUBSTEP! Lol). The first film was a good start, despite DP not having the multiple personalities that he has in the comics it was a great introduction to the character. The second one was for me one of the best comic book movies ever, great story, great action, great gags and of course, a great soundtrack! So the bar was already very high for this next one especially with Jackman back! It surpasses expectations! From the BRILLIANT opening credits to the final showdown it is pure brain candy! It has everything you'd expect from a DP movie and more! I won't give any spoilers but hurry up and see it before you hear any! I had my favourite cameo spoiled before seeing it but it didn't ruin anything luckily! This film has single handedly saved the poor excuse that is Marvel these days, this film will do the numbers that endgame did and it deserves to! Endgame was a movie that was totally overhyped and just delivered plot hole after plot hole! This film nails everything it aims at! Jackman is (surprise surprise) brilliant as Logan as usual. The chemistry between him and DP will keep you laughing all the way through, and the violence, well, let's just say it's as graphic and as brutal as you'd expect from these two titans of comics! Ok so without giving ANYTHING away I'll have to stop there! Go see it asap because you WILL want to see it again! Thank you for listening and until the next time, stay safe, and may the force be with you.",Helpful,•,2,1,danydarko-34609,https://www.imdb.com/user/ur131700081/?ref_=tturv_usr_512_t,31-Jul-24,
8,/10,https://www.imdb.com/review/rw10056113/?ref_=tturv_perm_513,The Buddy Cop Duo We Didn't Know We Needed,,Helpful,•,3,3,RottinApple1975,https://www.imdb.com/user/ur132691704/?ref_=tturv_usr_513_t,8-Oct-24,Spoiler
9,/10,https://www.imdb.com/review/rw9930665/?ref_=tturv_perm_514,Awesome movie made better by watching in theaters,"Very funny movie and made so much better when you're with a whole group of people all laughing out loud at so many great jokes, many of which are fourth wall breaking but that just adds to the humour in a lot of ways, plenty of cameos from all sorts of characters, that being said there are some weaker, slower moments that stop it from getting a perfect score but still very very good. Glad Disney didn't ruin Deadpool and otherwise allowed it to retain its R rating, probably longer then it needed too be, not unlike this review as I'm just looking for a last extended sentence to get all the required characters.",Helpful,•,1,3,stevenmonkeydishwasher,https://www.imdb.com/user/ur139435285/?ref_=tturv_usr_514_t,31-Jul-24,
6,/10,https://www.imdb.com/review/rw9953617/?ref_=tturv_perm_515,"Just like a prayer, not answered.","This is a little tricky to rate because of what it is. The story line is the best the writers can do with so much on the check list to entice movie goers to get back into the MCU brand loyalty. Rating is brought up by the cameos, but the rating was brought down by the Disney brand: To elaborate, the Disney brand has always been about feel good ending with life a lesson. Considering this is an adult movie, the let's all feel good message is exhausting. There were a handful of scenes that were forced to be dramatic, but it just doesn't feel genuine. Action is overwhelmingly redundant. There are several jabs at real life and movie characters that were relatively easy to catch. And there are many more repetitive, alternative lifestyle jokes that are simply played out after two installments. Even though this was enjoyable, I would not want to sit through it again any time soon, hence the six out of ten rating. Worth the watch, yes as six is still better than average. Expect a typical comic book movie - CGI heavy with not so complicated story line.",Helpful,•,0,2,macronnel,https://www.imdb.com/user/ur167684228/?ref_=tturv_usr_515_t,14-Aug-24,
1,/10,https://www.imdb.com/review/rw9929891/?ref_=tturv_perm_516,RIP to the X-Men Canon,"To be fair, this movie was probably never going to completely work for me, as I am not a big fan of the other two Deadpool movies. But I went in open-minded, and the trailers they released were good trailers.Unfortunately, Deadpool & Wolverine doubles down on all things that makes me dislike both the MCU and other Deadpool movies. From the MCU, it has throw away, cardboard cutout villains, an awful and jumbled plot, and an absurd and borderline offensive amount of fan service. From the Deadpool films, it has very one-note ""Can he say that???"" type of humor.This movie pretends to be bold by having Deadpool bravely poke fun at Disney. But the jokes are ultimately very inoffensive to Disney, and obviously corporate approved. It has a scene where they make fun of the multiverse, and yet the whole plot revolves the multiverse, which is a total cop out.The villain is about as simple and boring as they get in the MCU. She's also weirdly overpowered, making me wonder why she didn't just snap her fingers, killing everyone. The plot mechanics are incredibly dull, and it relies way too heavily on fan service. Almost no jokes are told, just references that are lightly humorous. And the references and endless cameos really get old quick. They are there to manipulate viewers into focusing on nostalgia, so we forget that the script is absolutely awful and generic.Deadpool & Wolverine makes me extremely sad that we will no longer get any more films in the original X-Men canon. I now appreciate Logan and even The New Mutants all that much more. Because this really ain't it. RIP X-Men.",Helpful,•,18,34,SlashedProductions,https://www.imdb.com/user/ur35628543/?ref_=tturv_usr_516_t,30-Jul-24,
3,/10,https://www.imdb.com/review/rw9974647/?ref_=tturv_perm_517,Joke after joke after joke,"Hmm, take away the jokes, sarcasm and gore. The film was empty. Obviously the jokes, sarcasm and gore is fun. I just think this is overrated. Yes Wolverine came back to act but it was poorly written.Different portals? Different dimensions? That's just boring. I was hoping for more, it just felt weak. The jokes are boring now. I only saw Jocks in the cinema laughing at it. Deadpool 1 was good, 2 was okay but this is just rinsed. I hope that's the end of the Deadpool saga now. The humour is dragged now and Ryan needs to just stop...Always loved Hugh Jackman, but felt this was even tacky for him.",Helpful,•,13,9,rockbunny-73250,https://www.imdb.com/user/ur61918303/?ref_=tturv_usr_517_t,25-Aug-24,
10,/10,https://www.imdb.com/review/rw9935438/?ref_=tturv_perm_518,Team-up of the century,,Helpful,•,6,4,pranavisda1,https://www.imdb.com/user/ur120343346/?ref_=tturv_usr_518_t,3-Aug-24,Spoiler
3,/10,https://www.imdb.com/review/rw10002322/?ref_=tturv_perm_519,Did'nt like This,"Ok after delaying watching this movie at its opening back in July because i never believe all the hype, i finally relented and went to see the thing. Now the only thing going for this movie is the impressive effects you can see alot of money has gone into making this movie .My gripe about this film is the story line .Summed up in one word in my opinion to me the movies is just plain daft. The different time lines ? The different versions of the Wolverine character . Another Marvel movie that comes to mind regarding this topic was the last Spiderman movie when all the actors that potrayed the Spiderman character all appeared in it .To me it just got stupid. As for this latest Deadpool saga Ryan Reynolds quick comedic quips get to be tiresome after a while. At least i did'nt pay to see the thing my wife did.",Helpful,•,78,21,soulfunkyjazz,https://www.imdb.com/user/ur134469399/?ref_=tturv_usr_519_t,8-Sep-24,
1,/10,https://www.imdb.com/review/rw9968032/?ref_=tturv_perm_520,Boring!!!,,Helpful,•,15,14,spideynw,https://www.imdb.com/user/ur16525923/?ref_=tturv_usr_520_t,21-Aug-24,Spoiler
